gen,ID_2020_A,OR_2020_A,OR_2021_A,WA_2020_A,WA_2021_A,all_A,ID_2020_A2,OR_2020_A2,OR_2021_A2,WA_2020_A2,WA_2021_A2,all_A2,ID_2020_ADICP,OR_2020_ADICP,OR_2021_ADICP,WA_2020_ADICP,WA_2021_ADICP,all_ADICP,ID_2020_aNDForm,OR_2020_aNDForm,OR_2021_aNDForm,WA_2020_aNDForm,WA_2021_aNDForm,all_aNDForm,ID_2020_Ash,OR_2020_Ash,OR_2021_Ash,WA_2020_Ash,WA_2021_Ash,all_Ash,ID_2020_B,OR_2020_B,OR_2021_B,WA_2020_B,WA_2021_B,all_B,ID_2020_B1,OR_2020_B1,OR_2021_B1,WA_2020_B1,WA_2021_B1,all_B1,ID_2020_B2,OR_2020_B2,OR_2021_B2,WA_2020_B2,WA_2021_B2,all_B2,ID_2020_C,OR_2020_C,OR_2021_C,WA_2020_C,WA_2021_C,all_C,ID_2020_CP,OR_2020_CP,OR_2021_CP,WA_2020_CP,WA_2021_CP,all_CP,ID_2020_ER6,OR_2020_ER6,OR_2021_ER6,WA_2020_ER6,WA_2021_ER6,all_ER6,ID_2020_kd,OR_2020_kd,OR_2021_kd,WA_2020_kd,WA_2021_kd,all_kd,ID_2020_NDICP,OR_2020_NDICP,OR_2021_NDICP,WA_2020_NDICP,WA_2021_NDICP,all_NDICP,ID_2020_SP,OR_2020_SP,OR_2021_SP,WA_2020_SP,WA_2021_SP,all_SP,PC1,PC2,PC3
71,13.0569193735308,14.2640411272269,13.4633152871223,12.4609254529114,7.73022599814943,12.1950854477882,52.1827608299329,49.1257646134582,49.5714388124242,55.165638783611,58.1670242424869,52.8425254563826,0.805998826162611,1.27041623255018,1.10267563790098,0.970273432800179,0.836163925317207,0.997105610946231,26.5613629262323,44.0759408258159,39.253830746816,37.0718578713521,32.3162709296512,35.8558526599735,10.7100426799474,7.41131777588407,7.86686406942041,8.39705829101499,6.87771189919269,8.25259894309191,83.3416926132296,78.2297333972151,80.318206699019,82.7109239550468,87.0220094579929,82.3245132245007,42.7893377179126,38.7166333673322,39.9168678263144,37.2077685992554,34.2176086835019,38.5696432388633,1.6236001042393,4.07003217522533,3.26978430195711,2.7177603248521,2.50378458049046,2.83699229735286,3.58856205963668,7.70155629507381,6.52417462697121,5.07375173754699,5.11850191716733,5.6013093272792,23.2157836892753,16.7110942445176,17.3045174547901,18.6341533801127,16.8807276302503,18.5492552797892,55.5759037442476,49.5590812446662,52.1579496656504,49.768923368509,50.0643859960031,51.4252488038153,0.063526607889785,0.0491883885272231,0.0554878037127457,0.0525659900387868,0.0571471779423398,0.0555831936221761,1.20058276971139,1.98414066639775,1.59800296528836,1.45155204327951,1.26043001886951,1.49894169270931,12.0964639931308,8.03734081914233,8.1777172202422,10.3381020702062,8.99972998209007,9.52987081696232,-34.88510801,-36.40296745,-1.054603746
72,14.4957611565377,13.4127316034222,12.9484142466422,10.0960097464083,7.32796924745865,11.6561772000938,49.6258119770006,51.6800923562022,51.2905296381565,57.5264073470501,59.6518523998676,53.9549387436554,0.806853408897929,1.20956540059701,1.10077224707149,0.898136951867643,0.819953585066149,0.967056318700045,29.1990894798247,41.3683435242988,38.984739827416,35.7948597678362,30.1381719036424,35.0970409006036,10.9675949356018,7.2291704204922,8.08826862594424,8.19182096018398,7.16803766598828,8.32897852164209,81.6973977528907,79.6252094899778,81.1277060415728,85.224562092924,88.2419265858341,83.1833603926399,44.7101830807602,37.2467894751628,39.2275967703336,35.4771523285589,33.7669879194556,38.0857419148542,1.75248924846804,3.79802103009701,2.95749146924014,2.58535229685624,2.32325161700999,2.68332113233429,3.69832283123139,6.99880300939719,6.37758700859352,4.83520720934537,4.737422823736,5.32946857646069,22.1744267375873,16.8128892915039,17.8623876502929,18.7404187859688,17.721691637491,18.6623628205688,56.8019714593051,49.6416345166678,52.2691975350162,49.6942603173964,49.9881503378366,51.6790428332444,0.0643780341178961,0.0501102033342352,0.0557562333827101,0.056617660550119,0.0580365334263823,0.0569797329622685,1.25620509502856,1.99764736614711,1.60410818338883,1.41166517161594,1.25117067380608,1.5041592979973,11.097351100865,8.58103127559425,8.32784449693822,10.6309410869207,10.8598318341951,9.89939995890265,-38.29866753,-33.84363897,-7.835364899
73,14.644501596357,12.4001053520509,11.6748298511131,10.8330841345268,6.29397957441525,11.1693001016926,49.428662102275,53.896240842195,52.782022083303,56.1320306939773,59.3645068308923,54.3206925105285,0.806232604818888,1.2187224636763,1.06478878107839,0.927562446920451,0.829188966053387,0.969299052509484,30.055614069313,40.425728890659,37.2193699896412,35.6184840075104,28.7479146566919,34.4134223227631,10.42825371335,7.26543541369212,7.66852860902673,7.86078126084134,6.61763642682834,7.96812708474771,81.4031048267047,80.4967154138228,82.2439344082323,84.1826902825579,88.83878975871,83.4330469380056,44.9325382549365,35.0747329500222,37.1012522968726,35.5313203239666,33.0358892893166,37.1351466230229,1.718625194629,4.17777020205838,3.25868696490227,2.99954887156606,2.63641147381487,2.95820854139412,3.86989613160565,7.3086524228077,6.29251142976964,5.15687510324025,5.09516749793353,5.54462051707136,20.7376252833791,16.472796558629,17.2065634520098,17.9031023564504,16.7330664155672,17.8106308132071,56.8884020101147,49.8020298699324,52.4906378941615,49.2893927777977,49.94262980535,51.6826184714713,0.0631164182337716,0.0506683413052247,0.0553362127671232,0.0517526656647014,0.056644930039422,0.0555037136020486,1.2020309395071,1.97339611087445,1.59800093346189,1.46943159767429,1.27360993459821,1.50329390322319,10.3628925693925,8.7038892358147,9.26227685985174,10.2911288039659,9.94853945428654,9.71374538466229,-47.04188401,-31.19204084,-12.78078159
74,14.9903483160114,14.6078690478422,13.5075924529924,10.4734206623245,8.07566769064305,12.3309796339627,48.5030494501202,48.4425618419526,49.1116357899083,56.5615481220286,57.5200249387199,52.0277640285459,0.808067861740426,1.21716821351288,1.14585791131314,0.863223427603188,0.792045443561427,0.965272571546211,28.6206346588087,40.0014003664762,35.3963848658146,33.5440563392402,26.1779225434553,32.748079754759,11.3656936447361,8.2043000639105,8.4287028974009,8.52313664483379,7.61444600760485,8.82725585169724,81.1809812683392,78.4781172878336,81.07648552165,85.2263971653387,87.6243195835417,82.7172601653406,45.7524898365559,40.2589128907016,40.870729723453,36.3198907720904,35.4281912894042,39.726042902441,1.74671043147025,3.75033079008827,3.37498998859186,2.61127878603711,2.27166309693801,2.7509946186251,3.71199199498533,6.61457137971534,5.99297910087023,4.59110581759678,4.47400255213557,5.07693016906065,21.9870790015848,18.3246650320756,18.6501979842907,19.655421976268,18.909279970342,19.5053287929122,56.5308293681947,49.2175139270259,51.6855278994074,50.677060654736,50.3243993381479,51.6870662375024,0.0640418562828961,0.0490096473170258,0.0561369232592415,0.0601802213120032,0.0592978270436548,0.0577332950429643,1.25145176826926,2.00742072921968,1.69680719194143,1.40566103514314,1.23305040925803,1.51887822676631,10.9566057766239,9.17109137189736,9.89997427868387,10.9886931291494,11.0546627096549,10.4142054532019,4.949951195,23.9540563,3.384400672
75,14.6386754380291,13.7323347097094,12.8202409299771,7.75790247876085,7.50885612739977,11.2916019367752,48.0500307838812,50.7300876008942,50.6511659292937,61.5423120031752,58.071684673023,53.8090561980534,0.799028016732357,1.22428043616691,1.13093077990183,0.882598703570889,0.798906539352341,0.967148895144865,25.3844613475959,41.2261974359677,36.7860125232685,34.1551683501823,26.4973665870186,32.8098412488066,11.1996518031748,7.85412797782331,8.18383547521317,7.96445348092404,7.29335359999552,8.49908446742617,82.0698749280801,79.1576374840024,81.5322928370066,87.4899098167502,88.0248117777213,83.6549053687121,47.3758081901432,38.2195622781618,39.7067036636286,31.4466617436598,34.9342085960731,38.3365888943333,1.6983984026944,3.86188978660862,3.41092281739752,2.76346953878982,2.39665101348902,2.82626631179588,3.35349779517978,7.25658579095234,5.9645351318807,4.70101962638092,4.53607702132058,5.16234307314287,24.5698757540279,17.1655960194012,18.5892365517694,19.1386883949403,18.817383376845,19.6561560193968,57.8228109933365,49.4708648784516,52.031667790201,50.0911316130369,50.2597436088064,51.9352437767665,0.0675479733721213,0.0510799184337709,0.0558943254844604,0.0539780789297263,0.0584940572463492,0.0573988706932856,1.23841478069966,1.9902580178436,1.70388993345314,1.42656840789635,1.22750416531843,1.51732706104224,11.7765102282516,8.64770605098297,9.56833081923362,10.9314861226092,10.9061355932847,10.3660337628724,13.22757677,19.29248373,4.572408986
76,14.217890124784,12.1408610190573,12.3614624743858,11.9731128551268,8.15568499938429,11.7698022945476,48.8418996669053,55.1065673989434,53.5965852441021,55.1305266398357,56.5176131820436,53.838638426366,0.805038364929749,1.16326163133075,1.08235099629264,0.885713836460328,0.81969392293659,0.951211750390011,25.3041388463848,35.695093376607,35.4746172820077,33.933717219691,25.8459065009343,31.2506946451249,11.3464263485164,7.63749587865118,8.24287847737487,8.53954706654872,7.37077614786736,8.62742478379171,82.4213605145355,81.5598211994323,81.8062999100467,83.6753466688208,87.0977126246397,83.312108183495,46.6435517068907,34.8759361159579,38.1935039346859,38.0377677986463,35.7154224777595,38.6932364067881,1.70169886982616,3.90851892617079,3.13730358226415,2.4170796949632,2.17848123973203,2.66861646259126,3.20639501683981,6.32684593809175,5.78274509283901,4.43890542641764,4.20428820171545,4.79183593518073,25.3518300324037,17.6930584880001,19.2340980617776,19.7725030881015,19.789482843609,20.3681945027784,56.5539857172198,49.6360430269635,52.2609433153799,49.7098309026978,50.2378681132358,51.6797342150993,0.0647020437812693,0.0507009759232301,0.0554481872264379,0.0538008247004525,0.0570159214409217,0.0563335906144623,1.24716945749563,2.02700192366221,1.64430150174005,1.36706894503605,1.20104869310669,1.49731810420813,12.3504297034538,9.83102175484479,9.70508324199132,10.8503467524222,11.4454167121634,10.8364596329751,4.389618843,14.05560829,-29.26443793
77,12.0610138801816,13.4734555860902,12.9186283632316,13.0465229749216,6.55903763499816,11.6117316878846,53.7665733207934,52.0961094325128,51.570513732314,52.8716186306034,60.8705995527374,54.2350829337922,0.798228451414536,1.21661643469479,1.03999181317999,0.858950891454384,0.810354332893391,0.944828384727417,26.7205974687266,37.1870642275697,35.2466534813938,33.1017183965328,24.3984811031711,31.3309029354788,11.3320317283971,7.48844369544493,8.20269891991556,8.6592301003595,7.31808906223537,8.60009870127049,84.1703052687996,79.7521737398459,81.3513634200647,83.0067302686903,89.393284851531,83.5347715097863,41.1071698177034,37.0414261872392,38.9295465238165,40.1662094430768,32.9635940925333,38.0415892128738,1.64386147836875,4.13365534734523,2.99272272466179,2.79911775228579,2.58816755449584,2.83150497143148,3.28446766491659,6.69375611348935,5.62227723527926,4.40993020864369,4.32126259976099,4.86633876441798,23.1491009730771,17.9367291828011,18.5846792103557,19.9528220458502,18.8105133914459,19.686768960706,59.2329135026135,49.2290810848993,51.7035310962409,51.0513611739491,49.6822363527932,52.1798246420992,0.0693799009140618,0.0481628623649845,0.0547306502538617,0.0537072959533385,0.0546385931759482,0.0561238605324389,1.21856412147373,1.97922769645571,1.50521359126444,1.45977475091905,1.35732298369583,1.50402062876175,12.3658222710592,9.41419422696296,9.26812692304741,10.8661473139624,11.7964407010809,10.7421462872226,32.53258087,-6.115398528,-2.795405956
78,14.1169007135124,13.6049838331353,13.5005935375124,12.1162090325585,8.54769324272845,12.3772760718894,49.0911239662111,50.9007471028106,50.7660216618448,54.9700144781387,56.1008635962402,52.3657541610491,0.808623301376469,1.20761991360977,1.12474090559649,0.899731722596663,0.860902917676567,0.980323752171191,27.6545810312739,38.6093805522457,35.0100001109437,34.2907618714838,30.184713533335,33.1498874198564,10.9588719783511,7.44684051239945,8.14181838957406,8.47452395181173,7.23825698049402,8.45206236252608,82.2298524697885,79.7223187702119,80.6245288088663,83.5093681996387,86.2740040602629,82.4720144617537,45.4769111540748,38.0844846274707,40.4262827907936,38.3870912871505,36.1808247909256,39.7111189300831,1.76181167801494,3.84784223057431,3.75922339205084,2.51488340607599,2.3213558104779,2.8410233034388,3.57624952787609,6.64814430906027,5.91209916861809,4.676440118194,4.67153991530193,5.09689460781008,23.4177639835773,17.6296679025397,18.7306355229847,19.7592011809395,19.0305359101968,19.7135609000476,57.5063568264317,49.343114301208,51.8577530269592,49.1734056442143,49.9606387789406,51.5682537155508,0.0662415137101429,0.0490783023951958,0.0549753444573169,0.0526303095408759,0.0554493088162318,0.0556749557839527,1.27021723937322,2.02888881120431,1.84681198574422,1.35873651719044,1.17794197807156,1.53651930631675,11.3678062509499,9.06684148591478,9.44872202876797,10.7403067389665,10.1837804371317,10.1614913883462,17.0839852,16.57637541,2.036959969
79,15.5870225609409,13.6842025925862,13.4407241326335,12.0565771969126,8.31674073005993,12.6170534426266,47.6882148080005,51.7390450454296,51.3302054501156,55.7432231934315,57.5169511848537,52.8035279363662,0.798970474498804,1.21649078146666,1.08117425350064,0.997422011124434,0.840012623855314,0.986814028889169,27.1627247745205,39.070526770031,37.2673701878399,35.4383692396634,29.8875783849744,33.7653138714059,11.6104083329872,7.86091285503093,8.45856317441383,8.98738641294626,7.65360151531715,8.91417445813908,81.265612787219,79.5801867157902,80.7531522637032,83.4059747139235,86.8081060368973,82.3626065035067,48.2320183388804,37.7497829314224,39.9241265092466,36.8428064800894,35.2913227538753,39.6080114027028,1.60745615287116,3.84773303684234,3.09013620000632,2.6933232019477,2.26536974118099,2.7008036665697,3.3245481993468,6.72866054358726,5.89915262614482,4.71005557612513,4.57067058092731,5.04661750522627,23.7039874771612,17.6888334618044,18.5590293513965,19.9798050589076,18.7718473928868,19.7407005484313,57.8006643347297,49.5460321884291,52.1345516513247,47.7151379201903,50.0302201460676,51.4453212481483,0.0650359400271792,0.0490335404264967,0.0550763711259619,0.0465097004822402,0.0557840282300949,0.0542879160583946,1.20957621009918,1.96425492361184,1.6029214996598,1.47796579509313,1.20460313315815,1.49186431232442,11.3066896120253,9.26128819646965,9.21817968062553,11.0223108157763,10.5565052860857,10.2729947181965,-0.621449587,45.27559635,20.66809929
80,14.2698137988013,13.3428120427402,13.2984132754416,12.8160656380247,7.70972658758847,12.2873662685192,49.4072470952873,51.1468669339228,50.9316630306542,53.9942751986325,57.0632466871307,52.5086597891255,0.808717112551826,1.19952721882886,1.13699500608969,1.08582077936255,0.840422488473525,1.01429652106129,28.2289337536982,37.6652664233599,37.4543916714174,35.8173675689643,29.4750078013298,33.7281934437539,10.7102094412277,7.46262194817065,8.06038331205665,8.70398362574466,7.1314719093306,8.41373404730606,82.0676389821323,79.7972405606346,80.4753415890857,82.1160294050045,87.0401315350545,82.2992764143823,45.2004890235459,37.7777383250342,39.9971392534957,37.5467412981765,35.2717834356456,39.1587782671796,1.77423874125731,3.91570554698612,3.51735861405821,2.89183115852501,2.45543122682171,2.91091305752967,3.67969600734841,6.77542124627523,6.29820341354345,5.05701354898563,4.9627625052637,5.35461934428328,23.1192979730793,17.217328440662,17.9457781503774,19.3097933669695,17.847399032656,19.0879193927488,55.9673912281039,49.6998071734096,52.3456064839376,47.3898143953617,50.3864459450822,51.157813045179,0.0631833607613333,0.0498630586289254,0.0552379371857755,0.041136783619204,0.0563193254695894,0.0531480931329655,1.25557174508583,1.96235429820453,1.71913342131035,1.47341470948321,1.17225055815242,1.51654494644727,11.4791461836931,8.82954486139684,8.77698263147246,10.5300895249696,9.2838890245656,9.77993044521952,-3.033853723,1.879910905,19.10797465
81,13.8579908338887,13.9839951356217,13.1166211145249,9.81460612030573,7.10101451132478,11.5748455431332,50.1872574223597,50.3842932034831,50.4184424748084,58.4939151096667,59.3721487597891,53.7712113940214,0.803346998077656,1.31217424576513,1.1298849244499,0.858387094509594,0.814935260052424,0.98374570457094,27.9671860239514,41.8989115641076,36.4194841738021,35.4683947341695,26.0798945428346,33.5667742077731,11.6388621667392,7.72376714354815,8.16075017512372,7.90454054554613,7.26308205746087,8.53820041768362,82.4658829505954,78.4530617466603,80.8638312947838,85.1580295157997,88.4752642448931,83.0832139505465,44.6210339346076,37.6791663374966,39.287526717273,33.6744821363114,33.8653358551574,37.8255089961692,1.69584022159473,4.11961280697392,3.46554107042229,2.62537913986516,2.31039470181625,2.84335358813447,3.54740892092126,7.73623366791236,6.13454681503828,4.91877929061083,4.75090617251995,5.41757497340053,23.0282466878333,17.4415760875794,18.2524462068765,17.9694726648364,18.3096872132493,19.000285772075,56.9826928677176,49.0557275314023,51.4624378301139,50.0565586492221,49.9756586144507,51.5066150985813,0.0637776390551238,0.0475307122602257,0.0552447876340798,0.0561789285702127,0.0563420222294832,0.0558148179498251,1.21526379618238,2.03628380811879,1.66539719045828,1.36549136861317,1.20986738926174,1.49846071052687,11.5367237204416,8.73213003823817,9.08253871433787,10.3538161423547,11.2656156556684,10.1941648542081,17.18661488,-35.33657522,57.46362067
82,13.2753301186485,13.5475858693108,13.0609837090227,12.7530260725643,7.2451361261882,11.9764123791469,51.8705410420162,52.4618237888148,51.8166435394788,54.1755134236771,59.2111856722398,53.9071414932453,0.80491745614387,1.24724404286228,1.0691838005561,1.03530598086103,0.83164979109941,0.997660214304537,28.6068617189393,42.9735294252789,38.9714338669323,37.2123286648158,30.0939647593631,35.5716236870659,10.6373992681653,7.37378417828276,7.87967051738408,8.27189203332251,6.89450487709411,8.21145017484975,82.8546888739713,79.0426575795098,80.5999903886368,81.6314201095882,87.7393170941423,82.3736148091697,42.3423214221854,36.0954154680448,38.3109580454999,37.0483674463839,33.4611928541125,37.4516510472453,1.71469867412324,4.04345800800534,2.91954846778414,2.8730380184883,2.53299578664125,2.81674779100846,3.74299577714487,7.60941791443197,6.15055291930532,5.3341533587015,5.18395193149472,5.60421438021567,22.1772155240488,16.2920187267878,17.1478866198129,17.668038641599,16.6446137533991,17.9859546531295,57.6855311961771,49.4592024653071,52.0182244461342,49.9457106651418,49.9968119060644,51.8210961357649,0.0644063185771322,0.0485370084875536,0.0550577612001359,0.0520791184000003,0.0557223702189177,0.055160515376748,1.22933125773806,1.98461597267713,1.58890128132044,1.44768470008695,1.19970767688862,1.49004817774224,11.4367065385236,8.3328111398393,8.57300848115507,9.90897506954237,9.38936079673564,9.52817240515921,-17.09276247,-37.80284315,18.01509097
